run_date,ticker,type,expiration,spot_at_scan,long_strike,short_strike,low_strike,mid_strike,high_strike,net_cost,max_profit,prob_profit,ev,graded,actual_spot_at_exp,actual_payoff,actual_pnl,win
2026-07-07,TSLA,Butterfly Pin,2026-08-21,402.8999938964844,,,400.0,405.0,410.0,0.7999999999999972,4.200000000000003,0.050118579340140856,-0.5494071032992929,no,,,,
2026-07-07,TSLA,Butterfly Pin,2026-08-21,402.8999938964844,,,405.0,410.0,415.0,0.6000000000000014,4.399999999999999,0.0513320856485352,-0.34333957175732543,no,,,,
2026-07-07,TSLA,Butterfly Pin,2026-08-21,402.8999938964844,,,410.0,415.0,420.0,0.6500000000000057,4.349999999999994,0.049324526409724845,-0.4033773679513815,no,,,,
2026-07-07,TSLA,Butterfly Pin,2026-08-21,402.8999938964844,,,415.0,420.0,425.0,0.6000000000000014,4.399999999999999,0.04825238057367165,-0.3587380971316432,no,,,,
2026-07-07,TSLA,Butterfly Pin,2026-08-21,402.8999938964844,,,420.0,425.0,430.0,0.45000000000000284,4.549999999999997,0.047991539982170595,-0.21004230008914987,no,,,,
2026-07-07,TSLA,Butterfly Pin,2026-08-21,402.8999938964844,,,425.0,430.0,435.0,0.5500000000000043,4.449999999999996,0.044928511824440576,-0.32535744087780144,no,,,,
2026-07-07,TSLA,Butterfly Pin,2026-08-21,402.8999938964844,,,430.0,435.0,440.0,0.4499999999999993,4.550000000000001,0.04375653772410237,-0.23121731137948745,no,,,,
2026-07-07,V,Debit Vertical,2026-08-21,352.20001220703125,375.0,380.0,,,,1.5500000000000003,3.4499999999999997,0.20427080843526763,-0.5286459578236622,no,,,,
2026-07-07,V,Butterfly Pin,2026-08-21,352.20001220703125,,,365.0,370.0,375.0,1.5,3.5,0.07254219551682434,-1.1372890224158783,no,,,,
2026-07-07,V,Butterfly Pin,2026-08-21,352.20001220703125,,,370.0,375.0,380.0,1.049999999999999,3.950000000000001,0.07269217555459662,-0.6865391222270159,no,,,,
2026-07-07,VZ,Debit Vertical,2026-08-21,42.59000015258789,45.0,46.0,,,,0.29000000000000004,0.71,0.26410963620585826,-0.02589036379414178,no,,,,
2026-07-07,VZ,Butterfly Pin,2026-08-21,42.59000015258789,,,42.0,43.0,44.0,0.3299999999999996,0.6700000000000004,0.11513349798204708,-0.21486650201795254,no,,,,
2026-07-07,VZ,Butterfly Pin,2026-08-21,42.59000015258789,,,43.0,44.0,45.0,0.28000000000000025,0.7199999999999998,0.11462239333397084,-0.1653776066660294,no,,,,
2026-07-07,VZ,Butterfly Pin,2026-08-21,42.59000015258789,,,44.0,45.0,46.0,0.2200000000000002,0.7799999999999998,0.11016332383190558,-0.10983667616809463,no,,,,
2026-07-07,XLE,Debit Vertical,2026-08-21,54.63999938964844,58.0,59.0,,,,0.30000000000000004,0.7,0.2213042779280076,-0.07869572207199244,no,,,,
2026-07-07,XLE,Debit Vertical,2026-08-21,54.63999938964844,59.0,60.0,,,,0.25999999999999995,0.74,0.17538088873562258,-0.0846191112643774,no,,,,
2026-07-07,XLE,Butterfly Pin,2026-08-21,54.63999938964844,,,56.0,57.0,58.0,0.22999999999999998,0.77,0.10618742654852259,-0.12381257345147739,no,,,,
2026-07-07,XLE,Butterfly Pin,2026-08-21,54.63999938964844,,,58.0,59.0,60.0,0.27,0.73,0.07315531654305302,-0.19684468345694703,no,,,,
